nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,frame_no,frame_width,frame_height
250.16907,602.70764,251.93292,595.1735,242.97043,598.4841,0.0,0.0,0.0,0.0,295.0274,575.1614,242.67505,582.25574,322.46005,607.9567,217.92307,619.9245,317.06842,641.0827,221.82011,667.55524,339.28796,613.7998,307.0866,619.1374,337.97815,720.49133,323.56305,723.3484,358.46002,812.34015,349.70648,810.69324,323,720,1280
523.3188,466.1026,518.18115,451.68155,509.3128,459.32172,0.0,0.0,455.37726,460.78458,499.86682,459.0932,436.44717,527.6715,585.7366,467.68628,494.68597,612.60706,597.6882,479.8429,551.2281,551.82245,527.3916,614.3461,478.21573,653.62256,603.56976,702.178,527.3673,779.7464,602.7342,775.86084,510.123,865.76184,324,720,1280
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.13135,581.39294,271.16348,580.60614,332.9497,629.4824,268.9852,618.676,267.9876,671.5767,253.36636,659.8152,350.28555,617.911,320.4129,617.352,342.47296,718.4966,329.84882,716.0066,352.80878,813.1572,350.43018,806.6151,324,720,1280
0.0,0.0,0.0,0.0,0.0,0.0,285.3777,568.4066,0.0,0.0,311.5847,600.0492,330.843,595.7565,340.3974,675.98425,342.9533,657.68207,257.51413,709.6209,275.03918,677.4258,329.2296,682.51025,344.1159,680.1709,330.68237,717.2209,340.8061,722.5914,347.3556,790.6276,353.50037,796.82196,325,720,1280
551.2712,437.38174,0.0,0.0,544.8219,430.16464,0.0,0.0,502.81152,433.1147,442.16577,442.1295,469.94086,463.5437,407.33527,399.78534,406.48956,401.77374,466.01483,361.27646,462.74252,340.24893,446.70676,608.355,470.9749,627.5665,467.11163,606.2677,527.8894,642.95496,475.85748,715.7963,556.41174,752.3213,325,720,1280
0.0,0.0,0.0,0.0,0.0,0.0,483.5783,441.55206,0.0,0.0,439.59146,481.34592,583.89355,491.37015,371.20636,409.86615,581.09424,480.24646,407.95636,318.97278,557.99133,428.81018,426.2608,628.0329,525.30475,626.1451,439.26395,706.4737,558.4966,682.234,425.97095,746.93896,589.4928,708.3728,326,720,1280
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.7636,589.6459,348.73187,585.8821,327.513,597.2411,0.0,0.0,315.2887,549.8533,0.0,0.0,324.12524,647.08167,340.8417,641.6406,349.44528,711.67474,312.49326,702.68066,331.22064,758.11664,225.14038,742.8259,326,720,1280
0.0,0.0,0.0,0.0,0.0,0.0,471.58032,445.76935,0.0,0.0,448.46198,492.7863,588.7003,466.56134,373.57257,441.9519,603.34607,420.50995,373.8351,345.1498,610.2117,381.10712,460.3771,650.0691,544.1803,633.7443,440.38116,675.6344,503.64935,642.16547,422.4232,743.7262,463.80112,697.7213,327,720,1280
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.08865,564.72955,398.60498,589.83734,329.74103,521.97156,410.46637,598.7349,341.90262,422.8486,410.74304,551.37085,317.2916,618.27423,344.3744,622.6792,347.57977,700.87445,325.06085,692.1737,318.07346,749.4849,224.0436,723.67236,327,720,1280
457.66382,476.70828,461.09427,469.35602,0.0,0.0,489.1977,471.3963,0.0,0.0,501.622,513.3065,537.04175,480.38016,425.43518,532.28925,509.86188,439.9173,361.90967,455.30737,525.6806,372.23248,506.31573,623.9969,524.39,606.41943,416.00998,643.69214,442.05234,623.8418,460.39246,747.2709,453.54263,717.4539,328,720,1280
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.12796,571.47754,365.84656,577.6453,332.96487,602.50775,340.5243,625.0794,324.25305,578.9456,326.83408,670.32245,326.46423,616.8644,327.21515,617.81134,347.80774,688.1196,314.64484,687.7912,338.38284,740.62695,251.65756,737.80817,328,720,1280
527.847,436.89062,529.9646,425.6393,519.5525,427.40155,0.0,0.0,487.17255,420.91208,556.3331,474.73282,453.92795,453.86133,566.3551,604.8202,423.27097,540.3982,455.52914,581.3915,421.32187,563.3886,541.2924,618.55945,475.23676,606.1775,429.57678,642.40356,387.6113,641.08264,457.38983,723.6296,436.15634,723.7529,329,720,1280
362.28778,595.0628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.76523,581.0106,367.9781,580.3777,378.4022,602.0414,376.42215,600.91284,397.72678,593.1689,382.78693,609.8931,363.12546,603.0924,350.36145,597.98706,374.422,694.8336,305.88452,679.89984,355.85406,749.77734,205.73962,720.8641,329,720,1280
527.3462,437.6624,528.9679,425.25385,516.59015,427.05066,0.0,0.0,0.0,0.0,561.7918,470.78888,456.9023,454.39676,568.9927,598.26935,419.22397,544.09045,456.11023,589.8567,410.67648,573.5397,525.327,605.66797,452.7758,589.8751,441.2286,673.68396,340.56384,658.20544,441.5974,759.62646,313.95038,738.58746,329,720,1280
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.25922,634.1518,333.4098,655.21155,359.98682,612.90436,337.96024,699.88495,382.7642,582.98267,375.23358,761.05804,437.7342,607.3725,309.93762,604.1641,321.63086,588.5366,324.37692,654.4176,308.5425,652.48834,276.09473,628.9287,218.22855,639.4155,330,720,1280
508.33813,572.7753,521.5856,560.5451,500.3407,557.85016,0.0,0.0,0.0,0.0,591.38696,545.5974,432.46964,533.14197,643.23553,635.9382,402.38083,611.78064,561.74255,691.8362,510.09827,636.7741,530.9598,639.49854,425.39996,632.8485,530.6585,659.4934,405.76755,668.4568,0.0,0.0,0.0,0.0,330,720,1280
507.13983,565.7997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.6848,548.78625,447.22174,532.18304,624.22485,637.7648,433.18347,598.65314,556.29816,687.68176,530.74475,605.7067,480.9823,620.567,393.39883,602.1648,434.44324,670.0507,350.63434,650.32275,304.76837,658.1372,286.25476,637.59656,330,720,1280
428.07275,501.60968,0.0,0.0,424.86255,491.85117,0.0,0.0,402.47025,486.07242,381.73776,525.5559,365.0602,497.86246,344.8365,559.0448,331.0037,494.70517,359.61963,590.2394,366.5192,529.8044,336.44806,604.534,311.9496,593.84485,386.11505,697.738,299.02313,687.7057,362.5683,750.0947,203.33102,746.459,331,720,1280
595.08264,647.03796,0.0,0.0,587.3579,638.5775,0.0,0.0,557.3074,601.1155,579.91614,555.714,505.15417,583.74365,630.3728,605.5667,532.3847,658.08813,622.1427,649.0918,565.2846,647.42395,475.0835,631.43036,423.5844,642.99854,531.385,697.5956,469.0458,717.95575,0.0,0.0,0.0,0.0,331,720,1280
426.88086,451.78632,0.0,0.0,423.8097,442.1481,0.0,0.0,403.17847,437.40186,380.77875,492.85654,352.47815,463.1484,342.9121,552.8728,294.40518,503.27148,360.7467,566.7128,333.3352,555.05597,314.796,589.98,312.34924,576.0839,279.16708,685.3582,383.6787,649.4641,221.77582,774.9766,410.9012,728.83453,332,720,1280
421.79486,434.7604,427.61475,427.16913,416.54315,425.29938,0.0,0.0,391.84897,424.78027,396.43927,474.66248,343.72507,455.13696,370.98053,539.018,288.9756,497.28406,386.99536,558.76776,315.28012,544.42706,350.7501,576.395,304.91205,571.38696,368.547,661.08203,273.45187,666.9959,373.4928,736.5901,225.99817,756.8179,333,720,1280
404.20917,411.21072,409.1937,403.76752,396.901,403.50797,0.0,0.0,371.91553,409.31116,396.95267,466.83618,332.1354,448.69177,394.70813,532.47266,279.7714,493.6328,409.29016,550.1287,298.5937,538.90466,357.94684,567.4674,310.02573,563.4055,362.2176,643.9445,272.6154,655.39154,367.89685,736.5939,233.21164,761.37335,334,720,1280
623.0826,666.7826,623.8082,668.1365,0.0,0.0,621.2658,693.21515,0.0,0.0,572.70514,702.6494,635.818,730.1141,526.39813,596.7724,536.3644,667.27924,577.87506,514.18335,565.1904,553.8443,424.90253,769.0064,461.12836,772.1781,379.27136,683.81696,412.44833,702.5205,319.8448,712.9263,313.92474,719.42566,334,720,1280
601.28577,700.3932,610.8338,705.78796,611.7698,700.0287,624.3395,740.4249,0.0,0.0,568.7228,765.2378,617.4722,749.13385,493.8092,635.00555,517.2626,637.10455,506.7655,539.67303,500.15607,569.29004,428.3001,825.6496,455.59174,806.4031,369.09268,725.75714,390.56152,706.4748,291.48083,798.0229,299.5317,775.6676,335,720,1280
389.5044,397.22916,397.5205,391.23285,382.28073,389.04855,0.0,0.0,362.65372,394.84366,398.62637,455.6714,329.04938,434.84256,398.70844,522.3003,283.10495,485.45212,415.6428,540.6871,286.85312,539.5035,360.25125,553.79846,308.17004,545.9854,373.82013,642.3906,271.41916,637.728,385.9488,736.73206,238.32645,739.72986,335,720,1280
383.33417,382.0481,391.88635,375.00327,375.14233,373.19885,396.91232,385.40033,354.5111,379.89978,395.709,434.5948,323.87592,423.55576,399.4875,495.189,286.49677,476.13608,414.57117,534.9339,273.53278,533.22974,378.3824,541.4224,318.3232,538.66046,414.78473,631.61017,277.9688,632.0438,442.62958,725.5623,244.24545,733.0448,336,720,1280
581.65015,714.5261,593.4584,719.1794,596.27155,713.7648,623.16144,753.0908,0.0,0.0,584.4148,789.10443,604.88104,772.0308,503.00537,708.26117,498.56158,702.69196,458.88837,603.6632,461.9497,625.4328,428.9405,847.4667,440.16702,826.35266,356.74274,737.9571,365.36472,724.1423,277.9228,788.00214,291.7952,780.27765,336,720,1280
374.21478,370.30957,383.59982,363.46783,366.77194,361.2377,392.49606,370.0662,346.66663,363.63165,389.2671,417.17572,319.22067,409.00195,401.16235,476.90182,288.02155,461.9476,414.71918,523.4584,274.04974,515.8045,375.3916,522.89545,318.77374,522.07135,419.26306,608.5541,284.28387,615.1772,442.28244,692.36505,253.24988,712.87964,337,720,1280
579.1366,742.92224,587.7263,746.25586,0.0,0.0,613.1455,781.0641,0.0,0.0,559.0296,831.41016,649.6696,806.59784,486.43735,804.4671,593.3309,775.28204,488.95544,726.64886,558.1404,730.69904,418.18558,873.96814,472.31564,851.0721,355.59134,731.3406,399.12268,721.9528,275.62378,764.48755,298.3572,769.4415,337,720,1280
365.0621,343.78775,373.7221,336.22055,357.26102,335.55188,384.23828,343.1077,341.43588,340.78375,389.2942,392.25043,320.3409,388.8545,405.81677,455.19977,292.2768,445.96786,414.70703,509.0167,276.89288,503.03683,380.09308,500.41016,324.11484,501.16003,424.6131,590.7105,287.8719,599.20966,453.4537,684.5272,254.17712,704.22076,338,720,1280
599.26556,792.56,598.03705,787.7084,0.0,0.0,603.8154,794.74,0.0,0.0,587.65247,798.8162,593.2018,858.2795,555.64465,764.1014,530.5293,953.49176,512.52106,740.359,521.3449,995.4922,426.84534,784.1988,432.38898,790.2844,338.5597,734.7299,337.58353,747.59424,224.60095,667.7385,220.96674,673.5921,338,720,1280
636.98145,823.22327,639.59546,826.895,649.0203,812.6325,634.7877,822.3916,652.4055,788.38824,595.8605,830.73883,610.7487,770.6759,569.6164,884.32245,559.24713,768.0265,545.24304,969.0975,542.60034,800.73895,409.29138,781.5445,420.6792,737.4099,297.38193,792.81604,297.63928,755.45325,127.39642,761.08374,133.63538,737.9136,339,720,1280
364.85587,335.07608,372.17337,325.9795,355.07172,326.9575,382.16034,331.63928,336.73282,333.5849,390.15134,381.5548,320.02988,382.25464,406.52753,445.70593,296.51947,442.89642,417.92606,501.26917,279.2495,500.51743,386.72702,494.95132,328.50928,496.5335,429.0849,594.48535,285.82004,599.63824,464.1153,696.4777,248.78574,706.51294,339,720,1280
616.17755,761.40466,627.91095,774.21985,635.15137,747.50665,624.7682,796.5207,647.09143,732.4387,556.95044,820.29285,610.7295,723.77234,516.6855,835.7571,539.22076,671.6178,531.5862,828.5671,513.1851,666.04517,397.05984,783.1112,432.1137,728.90765,334.04797,792.12744,333.7681,742.3835,158.8912,806.0646,159.73517,782.8664,340,720,1280
363.66327,325.76105,371.71912,316.605,353.60852,317.8028,383.9289,323.43314,337.506,326.16412,396.54715,375.42664,321.31216,376.26288,410.61176,440.8299,299.14694,438.0997,419.501,492.93103,283.92294,491.6227,392.5291,487.87637,331.6819,488.28943,429.0088,587.07275,287.9358,584.6465,470.52124,684.5904,263.1648,681.22705,340,720,1280
615.7162,753.728,627.1393,760.00446,624.2012,739.0281,628.79504,768.9599,618.89514,717.6797,589.3712,792.6246,578.7836,695.164,591.04944,818.7978,514.6305,626.67096,602.25494,777.8784,502.1994,602.8994,409.52448,776.495,403.75415,720.03894,301.24042,822.71204,288.29376,771.6359,136.01932,773.1279,134.84906,742.6604,341,720,1280
363.2533,322.1066,370.78094,313.01807,353.8563,313.9812,383.9619,317.08728,340.78342,319.72906,397.2615,368.6403,326.89978,370.048,406.76117,434.56403,303.53238,433.53317,419.38885,492.98413,288.9658,489.25586,390.95093,482.7255,336.21512,483.0529,423.96667,580.01746,300.15952,576.1286,448.67975,673.6567,267.4721,668.3696,341,720,1280
411.96527,345.39435,424.4089,339.61633,402.9663,336.12714,438.49255,350.39594,392.59595,342.35065,443.27048,406.9273,375.153,383.67865,452.71735,487.44724,345.48642,436.75513,476.24503,564.4441,323.61807,495.9881,380.044,524.0405,334.17404,509.98694,395.28467,600.95764,296.44897,590.3331,361.8515,665.26624,240.87256,666.8499,341,720,1280
635.23804,750.157,0.0,0.0,639.1926,736.72394,0.0,0.0,632.83527,705.969,623.8823,757.8992,585.8344,667.6842,597.1969,803.61505,482.67056,616.84186,597.67505,786.66876,457.5498,642.46564,432.5166,783.0924,411.74765,726.7246,292.11252,849.3659,287.65375,792.2443,134.95032,806.9584,135.35794,762.08844,342,720,1280
361.87994,317.08508,369.87903,307.5822,351.36728,309.32108,385.05804,312.58072,338.01166,317.08774,400.2442,366.01453,325.96753,369.5247,411.5687,432.03,304.9986,432.74432,421.623,486.55432,295.33527,481.24722,392.9099,480.89978,335.94937,482.42722,426.11536,576.15063,302.50323,576.6066,444.82385,666.53577,267.32068,667.7528,342,720,1280
595.1062,733.7814,605.2887,733.097,595.2446,720.6347,614.8043,727.16327,585.03546,694.42035,594.183,749.6884,547.1078,665.9573,628.01624,764.14026,470.79117,612.30945,667.5892,720.231,429.2833,622.2898,395.3158,774.44495,370.25284,719.3384,260.1957,823.38727,245.29059,762.9701,115.03265,772.8455,117.832275,719.07623,343,720,1280
359.509,315.137,366.76016,305.9892,349.1598,307.5177,381.2919,310.77966,336.5331,315.21478,399.1071,363.55548,325.15143,366.37894,412.74268,430.4458,306.5897,430.72766,419.33713,485.81442,297.835,480.5136,392.06058,480.69653,335.89865,481.6145,422.87088,571.3819,302.05557,572.2445,435.76117,662.745,264.2798,664.6732,343,720,1280
577.0506,732.3281,591.2763,729.1689,573.90405,716.26636,0.0,0.0,556.8219,684.6761,594.41064,726.77106,511.86786,668.1036,601.8315,732.6,438.98862,677.3185,634.1164,723.479,461.58096,775.0357,407.36023,757.03033,358.0009,709.9618,269.21243,821.4923,232.03265,760.98535,73.44742,765.2,80.28302,712.1548,344,720,1280
358.11276,312.95026,365.36484,303.77917,347.01953,305.77777,379.73035,308.89178,332.40765,314.11295,396.0407,361.59644,323.05267,364.80585,410.68234,428.06885,307.8633,427.34445,417.55942,485.92896,299.5575,480.17218,391.42255,476.20065,335.6573,477.83826,419.79593,564.48254,300.92395,568.8002,433.61246,652.885,265.17056,660.43445,344,720,1280
351.99948,308.98373,359.84845,300.382,342.4657,300.82077,373.4164,305.4573,327.17557,306.59125,387.82037,355.40137,316.42844,358.00964,405.18353,421.92313,308.2262,426.52823,418.48523,482.7141,303.57358,479.61905,386.28778,468.1792,330.63147,468.51962,411.67114,565.502,291.17157,560.7218,433.22238,667.32495,265.52478,659.53577,345,720,1280
566.62213,741.6467,578.0222,736.1383,567.0173,726.86194,0.0,0.0,547.7466,688.51886,579.511,712.07654,485.62976,694.3827,633.01385,773.5938,461.27515,784.4861,681.9093,833.9739,536.67505,858.7057,405.3648,762.6002,349.4877,741.7327,294.4064,829.96277,256.89624,822.0469,140.47794,797.6576,153.36334,804.07477,345,720,1280
347.6469,306.2448,356.40717,298.45157,339.1065,297.96976,370.63864,304.78217,325.23233,303.7174,385.43982,353.63318,314.47443,356.8624,404.69073,418.18127,309.94748,427.36493,415.96005,480.651,303.429,481.0185,384.5661,466.81012,329.23654,466.87173,407.44818,565.16736,287.43237,558.4152,431.28983,667.90576,268.82642,657.4523,346,720,1280
544.51056,746.3002,560.6937,739.73926,545.83215,730.10956,0.0,0.0,530.3532,695.7392,553.0442,724.86,472.06958,711.30994,595.60925,782.8362,460.49054,814.4694,670.0105,823.6844,539.1423,879.3441,369.75754,769.72095,320.77866,750.55853,262.8556,851.396,229.55127,840.7307,130.61288,876.00964,140.50687,878.6437,346,720,1280
344.95935,305.54047,353.10623,297.24255,336.16196,297.4016,366.18317,302.39178,321.28708,303.0364,380.7855,350.25946,311.68924,357.7797,400.96545,415.53018,309.52472,433.96124,413.19424,477.98926,303.49658,487.59055,381.74017,466.5087,328.04056,468.55945,401.48804,564.4817,287.9262,560.41876,427.8434,668.02875,273.10892,658.5049,347,720,1280
550.44507,764.2072,564.0547,761.2987,555.5298,749.08325,0.0,0.0,540.3976,707.05707,538.00336,734.7115,465.7334,714.8804,579.52924,785.96484,443.88126,818.42773,664.32385,812.7651,544.19745,877.37476,346.31693,765.16547,303.92444,745.61957,251.74585,860.9515,216.70265,861.4245,97.58209,872.18896,103.658966,902.94305,347,720,1280
339.82684,306.41675,347.62112,298.0501,331.17014,298.45993,360.4132,302.83154,316.92236,303.87372,375.84805,350.53595,307.1732,357.12015,396.31216,414.5072,304.24017,429.97037,408.43652,475.02505,302.69443,483.50983,377.22617,467.22983,323.8692,469.2749,398.0986,563.30457,286.6038,559.9357,424.87897,664.53564,272.05582,656.0541,348,720,1280
552.273,783.7818,561.71545,780.2245,557.17035,769.60126,0.0,0.0,543.5671,728.442,533.78723,743.433,469.17334,729.17896,577.2343,789.5918,442.08862,833.4181,654.30237,811.51086,537.612,877.2679,331.0877,766.66223,293.41574,748.2225,262.18912,867.80774,238.12881,865.0814,99.70267,883.67725,107.48978,905.32495,348,720,1280
335.43933,309.3783,342.9498,300.88092,326.7066,301.42987,355.1422,304.00116,312.0212,305.089,371.30988,349.6283,303.64648,355.27457,395.0664,412.63422,303.50964,423.48996,408.88684,477.55396,302.18304,478.82883,373.2451,467.6301,320.40222,469.5941,398.103,564.8402,287.52798,563.60333,418.9309,656.6676,265.091,653.09985,349,720,1280
548.16235,800.246,559.5193,797.71735,553.5039,786.27606,0.0,0.0,541.6631,740.06195,532.0565,755.4271,473.64966,733.3887,567.93665,803.53534,444.57083,825.63086,659.2212,824.5396,542.59534,880.705,338.90668,770.94995,305.47235,751.7057,259.3651,876.1347,237.18753,884.2569,78.63031,864.9953,91.54483,910.5398,349,720,1280
331.62943,311.12262,339.69934,302.76093,322.74243,303.10812,352.76678,307.29898,308.11935,307.96884,366.9932,353.8381,300.1589,355.72217,389.80774,415.46307,295.30328,408.57245,404.6051,478.58334,293.62488,444.14658,366.95593,468.8537,314.23492,470.2677,397.7799,565.5988,286.1748,566.10657,420.46735,658.0872,261.35992,655.82495,350,720,1280
549.0168,800.404,0.0,0.0,555.6583,787.2305,0.0,0.0,537.1808,749.1244,506.98456,769.66504,474.29193,748.0469,536.2892,813.48444,467.95746,825.3633,609.4346,822.9058,553.3593,885.80676,317.52283,777.71185,300.5345,760.33594,212.10806,860.485,229.77644,881.8407,60.14981,840.5425,121.2657,912.51605,350,720,1280
330.56183,312.54474,338.79703,303.28262,320.47592,304.61685,350.51254,309.54956,305.20187,312.1388,364.71228,359.53918,294.63547,355.72144,385.76038,425.6821,280.9608,389.1513,396.65784,483.24777,286.60974,389.52087,365.81335,473.05927,309.45477,473.50354,390.53595,566.20416,278.41364,570.66705,423.90308,663.9043,263.61475,666.3525,351,720,1280
545.7433,804.4491,0.0,0.0,549.919,792.1496,0.0,0.0,529.5574,756.8272,500.04144,774.2893,473.55304,755.91174,538.6394,822.3829,490.00146,833.6102,628.8629,837.10516,592.3341,893.3191,312.5865,776.6506,300.83725,761.7008,211.69214,854.6181,245.04553,877.989,60.694794,848.042,137.36633,919.45654,351,720,1280
323.36237,311.7168,331.4114,303.46548,314.86972,304.09396,344.2802,308.9345,301.10138,309.89114,358.4734,356.37933,293.2521,360.09256,381.03152,419.629,286.50403,422.7834,393.49124,481.4362,284.53012,474.58282,360.94928,468.64258,309.4213,471.14108,388.51428,562.8151,280.9301,567.1074,411.1965,653.4458,257.12762,658.90326,352,720,1280
549.7431,797.10693,0.0,0.0,555.1183,783.0577,0.0,0.0,533.1244,750.3101,489.6225,779.7177,481.287,761.0678,526.8407,829.3151,513.72974,843.0004,620.0698,853.64056,623.6455,897.91565,307.10162,787.3363,306.74698,774.4,215.79321,859.4978,266.1687,889.19946,54.99356,828.67786,165.77962,910.92883,352,720,1280
321.09488,311.2407,329.1561,302.72357,312.34973,303.38474,342.14932,307.46432,297.935,308.53632,356.84518,354.38428,289.9875,358.74973,379.28363,416.86377,283.64114,423.27325,389.04828,477.9665,280.49103,480.03876,359.25348,467.26978,306.82303,469.87207,386.27136,561.7675,279.74338,565.534,408.66302,651.8466,257.24536,656.46606,353,720,1280
559.068,810.13684,0.0,0.0,563.53064,795.8627,0.0,0.0,537.5459,761.46954,491.5327,785.74554,480.3905,769.52203,528.6145,831.252,521.0365,851.15717,615.46564,858.2698,636.3004,904.3467,303.28397,789.2652,303.49277,777.53436,234.66699,876.9266,300.15253,902.1289,62.055695,845.4142,202.74826,919.90607,353,720,1280
561.0741,818.0217,0.0,0.0,566.9449,805.3092,0.0,0.0,543.1737,767.52356,488.66437,782.53217,481.2495,772.10626,526.6275,834.2647,513.63666,858.771,613.97266,858.951,627.67786,900.28436,295.6289,791.5047,300.63168,783.18097,225.32663,884.7069,304.38678,918.9509,52.81186,848.23676,210.09874,934.31213,354,720,1280
320.00052,312.61584,327.43457,303.16452,309.72867,305.127,341.1773,308.20416,294.92163,312.79987,355.79282,358.1607,287.69482,362.18597,377.579,421.55276,279.54788,425.9826,385.4426,480.33817,274.3629,489.2264,356.35208,466.4668,303.60306,469.44376,382.24368,561.0624,279.51596,566.4334,413.8132,655.7913,267.203,662.0503,354,720,1280
564.57025,825.5869,0.0,0.0,569.2595,813.81274,0.0,0.0,546.5885,778.07275,488.85876,786.0863,485.8651,783.9822,530.9168,842.7077,517.95483,880.7557,627.81287,853.07764,628.90643,901.0712,286.54318,799.35895,293.38763,795.2466,231.50844,902.615,312.27527,944.24243,55.967194,848.0072,208.8933,940.998,355,720,1280
318.65628,310.77075,326.408,302.00336,309.6659,303.0466,339.26813,306.71265,295.37302,308.87332,353.5501,354.354,288.27322,358.96957,374.67343,417.1258,280.72034,422.3414,386.23685,481.6286,275.8495,480.09314,354.3091,466.31006,302.9539,468.97296,384.0453,561.8519,279.78506,565.24023,405.4585,652.3897,254.38281,655.82355,355,720,1280
317.80466,310.6022,325.7257,301.95715,309.11948,302.69894,338.628,306.40652,295.12366,307.76172,352.6075,353.62744,287.60678,357.21912,373.83167,416.3241,280.33377,419.58356,384.3996,479.01114,275.93817,475.06964,352.98956,465.96085,301.77795,468.24335,382.92633,561.36176,279.1478,564.65814,403.8158,651.52637,254.01813,655.51196,356,720,1280
569.4487,829.94354,0.0,0.0,575.4114,817.7081,0.0,0.0,554.4131,781.7372,495.01196,784.4017,496.99652,790.63086,534.69244,835.0977,526.37756,894.7778,627.35876,840.42694,637.59143,906.5592,294.5158,808.87134,299.344,807.96564,237.28882,905.073,299.59766,955.14734,62.825104,834.02856,188.02461,937.4641,356,720,1280
317.2237,310.3468,325.1479,301.71313,308.6578,302.3911,337.85245,306.0321,294.41483,307.19382,351.61374,352.77893,286.43732,356.6966,373.4431,415.65625,278.92194,420.00763,384.0899,478.00018,275.16666,474.40417,352.32092,464.05734,301.02765,466.57263,381.9182,559.7046,278.36133,563.61255,402.3593,650.90375,253.59494,655.7757,357,720,1280
573.7688,839.1581,0.0,0.0,581.5774,826.69476,0.0,0.0,563.51514,788.276,492.59875,787.0793,503.20923,794.5642,513.8487,848.0119,529.1183,905.4491,596.84717,856.6811,636.25464,907.02826,287.47296,810.94226,296.26672,809.8745,238.1525,911.14667,294.3515,958.34863,66.82529,840.15216,176.95782,939.2462,357,720,1280
317.0053,309.50842,325.22882,300.9849,308.57303,301.39362,338.0126,305.51013,293.96533,305.96133,351.04163,352.22647,285.1302,355.89227,373.30707,415.81146,278.0589,421.19275,383.8527,477.3874,274.52722,476.74014,351.00116,462.9937,299.11737,465.41772,380.46756,558.9283,275.9237,562.8581,401.5476,650.4224,252.69183,655.7537,358,720,1280
580.796,871.4329,0.0,0.0,589.6399,864.22314,0.0,0.0,586.3512,814.8824,519.07227,759.9009,519.3388,805.0729,527.13776,814.0332,521.65283,938.46893,606.1947,842.0662,607.7525,897.771,280.95087,789.5873,283.72046,799.7898,270.80145,916.5228,299.48407,969.0124,91.052216,856.14484,147.31424,949.1262,358,720,1280
317.2721,308.67194,325.35648,300.2625,308.99854,300.47235,337.58997,304.7872,294.2586,304.7988,350.48608,351.59436,284.8655,354.70227,373.19003,415.6685,278.2491,420.09595,384.10962,478.0829,274.66095,476.19452,350.3123,463.46408,298.45422,465.62076,381.63217,560.18256,275.81546,563.3981,402.70264,651.92316,251.72427,656.4209,359,720,1280
589.8651,858.38354,0.0,0.0,598.2137,850.15094,0.0,0.0,592.4375,807.15295,519.906,762.93195,530.4879,806.98065,528.4835,833.87006,524.5089,945.94086,600.75507,869.7175,599.3097,895.33093,284.77496,798.3352,289.875,809.3524,271.68433,914.96497,291.7231,976.32043,89.621796,840.2605,126.7164,943.3625,359,720,1280
317.22174,307.23697,325.6009,298.68695,308.58548,299.04205,338.49524,303.35034,293.2974,303.57553,351.50687,350.38327,283.9386,353.64154,374.22144,414.96365,278.17627,419.20786,384.79187,477.36926,275.81244,474.42706,351.11707,462.32733,297.92923,464.66113,381.56097,559.1594,274.87125,562.9753,402.66183,650.84656,252.1352,656.254,360,720,1280
596.19836,840.5772,0.0,0.0,604.79047,829.85754,0.0,0.0,595.56683,790.4261,520.9425,765.45325,532.6874,799.89734,529.7392,844.30273,530.96063,944.9605,602.2201,868.97015,609.583,892.40857,285.22095,803.9027,289.20673,811.6069,279.11734,918.5445,297.7824,976.3889,91.26935,821.0851,136.73279,923.8199,360,720,1280
316.4123,304.8281,324.85464,295.91803,307.09253,296.85596,338.34396,301.2359,291.88718,302.9047,352.11972,349.7187,284.0953,354.10455,373.33725,414.51965,278.8855,419.68738,384.727,478.17053,276.09933,475.32834,351.82007,463.4809,298.10703,466.18265,382.30402,558.7126,274.26834,562.6095,403.54333,650.6683,250.48279,655.7839,361,720,1280
603.58844,830.06384,0.0,0.0,611.355,819.3831,0.0,0.0,598.63184,783.6183,520.53357,759.71454,537.41626,798.1041,529.3332,833.9602,544.84375,942.5199,601.7561,857.2606,628.34534,894.2789,287.63922,797.85803,294.49084,808.48737,283.0736,912.5767,309.2892,977.11707,100.36493,812.0404,159.00989,924.9797,361,720,1280
316.97717,303.019,325.0736,293.8001,307.54602,295.06125,338.3683,298.42615,292.48907,300.95782,352.96475,347.09988,285.08914,352.34952,374.72546,412.4991,279.52448,419.2501,385.73123,476.75012,275.65298,476.38132,351.86758,462.5868,298.3233,465.39832,382.1068,558.60925,273.99585,562.3828,403.43832,651.4359,248.52234,655.87256,362,720,1280
